time,open,high,low,close,volume,amount1,amount2,flag,timer
2023-10-01 12:00:00,1674.47,1675.69,1673.54,1675.69,89417,8941.7,14974046.441,1,1696132800000
2023-10-01 11:00:00,1674.01,1674.77,1672.11,1674.48,157215,15721.5,26309745.126,1,1696129200000
2023-10-01 10:00:00,1673.77,1674.88,1671.98,1674,216860,21686,36293021.286,1,1696125600000
2023-10-01 09:00:00,1674.14,1677.89,1673.01,1673.76,278787,27878.7,46699047.191,1,1696122000000
2023-10-01 08:00:00,1671.31,1674.79,1670.45,1674.14,216433,21643.3,36209748.998,1,1696118400000
2023-10-01 07:00:00,1674.99,1675,1669.14,1671.32,329305,32930.5,55046284.736,1,1696114800000
2023-10-01 06:00:00,1674.52,1677.79,1673.9,1675,197573,19757.3,33108162.07,1,1696111200000
2023-10-01 05:00:00,1680.06,1683.8,1665,1674.53,576232,57623.2,96407430.409,1,1696107600000
2023-10-01 04:00:00,1679.23,1681.2,1677.94,1680.08,115735,11573.5,19442704.723,1,1696104000000
2023-10-01 03:00:00,1676.89,1681.76,1675.53,1679.23,213800,21380,35898734.026,1,1696100400000
2023-10-01 02:00:00,1679.57,1680,1675.1,1676.88,183779,18377.9,30829360.811,1,1696096800000
2023-10-01 01:00:00,1680.9,1680.9,1672,1679.58,573213,57321.3,96110898.718,1,1696093200000
2023-10-01 00:00:00,1683.6,1686.59,1679,1680.9,675106,67510.6,113587580.598,1,1696089600000
2023-09-30 23:00:00,1681.08,1695,1679.37,1683.6,1455001,145500.1,245484832.191,1,1696086000000
2023-09-30 22:00:00,1680.52,1687.37,1678.81,1681.09,1101282,110128.2,185318126.793,1,1696082400000
2023-09-30 21:00:00,1674,1682.49,1672.77,1680.51,580308,58030.8,97340672.294,1,1696078800000
2023-09-30 20:00:00,1675.75,1678.18,1673.64,1674,229433,22943.3,38456294.872,1,1696075200000
2023-09-30 19:00:00,1675.6,1679.65,1674.2,1675.76,387888,38788.8,65033293.718,1,1696071600000
2023-09-30 18:00:00,1675.49,1675.98,1674.65,1675.6,109089,10908.9,18276918.572,1,1696068000000
2023-09-30 17:00:00,1674.24,1677.88,1673.63,1675.5,342506,34250.6,57403107.085,1,1696064400000
2023-09-30 16:00:00,1671.87,1675.2,1671.48,1674.23,167370,16737,28007621.24,1,1696060800000
2023-09-30 15:00:00,1672.47,1674,1671.07,1671.87,161334,16133.4,26978804.152,1,1696057200000
2023-09-30 14:00:00,1673.42,1675.77,1672.05,1672.47,263023,26302.3,44027357.345,1,1696053600000
2023-09-30 13:00:00,1669.81,1673.55,1669.8,1673.43,190018,19001.8,31767581.519,1,1696050000000
2023-09-30 12:00:00,1670.33,1671.09,1669.75,1669.81,90028,9002.8,15036941.668,1,1696046400000
2023-09-30 11:00:00,1670.51,1672.4,1668.69,1670.32,190845,19084.5,31881531.104,1,1696042800000
2023-09-30 10:00:00,1667.51,1670.86,1666.09,1670.5,201859,20185.9,33680238.298,1,1696039200000
2023-09-30 09:00:00,1671.09,1671.6,1667,1667.52,184793,18479.3,30845597.169,1,1696035600000
2023-09-30 08:00:00,1667.4,1672.7,1666.69,1671.09,239337,23933.7,39971859.029,1,1696032000000
2023-09-30 07:00:00,1667.25,1669.64,1665.28,1667.41,121842,12184.2,20322928.706,1,1696028400000
2023-09-30 06:00:00,1666.15,1668.5,1665.88,1667.25,72411,7241.1,12072993.781,1,1696024800000
2023-09-30 05:00:00,1668.42,1669.97,1665.4,1666.15,175517,17551.7,29269116.588,1,1696021200000
2023-09-30 04:00:00,1665.45,1672.44,1664.05,1668.42,424365,42436.5,70800395.145,1,1696017600000
2023-09-30 03:00:00,1666.49,1667.57,1663.46,1665.46,297700,29770,49582790.231,1,1696014000000
2023-09-30 02:00:00,1662.9,1667.71,1656.82,1666.5,926438,92643.8,153907658.827,1,1696010400000
2023-09-30 01:00:00,1666.97,1667.99,1662.43,1662.9,345954,34595.4,57616344.316,1,1696006800000
2023-09-30 00:00:00,1672.2,1673.2,1662,1666.96,704174,70417.4,117385531.992,1,1696003200000
2023-09-29 23:00:00,1673.57,1675.61,1666.4,1672.19,749730,74973,125281786.974,1,1695999600000
2023-09-29 22:00:00,1669,1685.28,1655.28,1673.52,3823890,382389,638687820.852,1,1695996000000
2023-09-29 21:00:00,1673.43,1676.95,1667.76,1669,589939,58993.9,98644022.606,1,1695992400000
2023-09-29 20:00:00,1668.84,1675,1666.09,1673.44,788084,78808.4,131667270.552,1,1695988800000
2023-09-29 19:00:00,1672.79,1674.85,1666.44,1668.84,543691,54369.1,90805544.564,1,1695985200000
2023-09-29 18:00:00,1673.34,1676.13,1671.15,1672.8,389240,38924,65130960.829,1,1695981600000
2023-09-29 17:00:00,1671.42,1677.5,1669.75,1673.34,769240,76924,128727889.825,1,1695978000000
2023-09-29 16:00:00,1686.5,1686.6,1670,1671.42,1481506,148150.6,248635129.7,1,1695974400000
2023-09-29 15:00:00,1659.03,1688.61,1657.74,1686.49,3545551,354555.1,594614842.232,1,1695970800000
2023-09-29 14:00:00,1655.72,1662,1654,1659.02,464272,46427.2,76997926.701,1,1695967200000
2023-09-29 13:00:00,1654.39,1657.24,1653.65,1655.71,258379,25837.9,42769778.628,1,1695963600000
2023-09-29 12:00:00,1651.79,1654.46,1649.08,1654.4,229684,22968.4,37942855.656,1,1695960000000
2023-09-29 11:00:00,1650.81,1653.09,1648.31,1651.79,262410,26241,43313059.474,1,1695956400000
2023-09-29 10:00:00,1656.01,1658.8,1650.2,1650.86,456457,45645.7,75476096.08,1,1695952800000
2023-09-29 09:00:00,1653.93,1656.99,1650,1656.01,330975,33097.5,54723994.945,1,1695949200000
2023-09-29 08:00:00,1652.88,1658.2,1650,1653.93,403266,40326.6,66699408.748,1,1695945600000
2023-09-29 07:00:00,1650.52,1655.42,1649.8,1652.88,254501,25450.1,42067643.315,1,1695942000000
2023-09-29 06:00:00,1650.29,1653.42,1648.45,1650.52,257509,25750.9,42524280.885,1,1695938400000
2023-09-29 05:00:00,1656.03,1657.65,1641.89,1650.29,522407,52240.7,86107228.843,1,1695934800000
2023-09-29 04:00:00,1658.54,1661.41,1653.4,1656,394912,39491.2,65477009.518,1,1695931200000
2023-09-29 03:00:00,1650.68,1659.75,1648.25,1658.5,590706,59070.6,97759536.422,1,1695927600000
2023-09-29 02:00:00,1660.95,1665.93,1645.08,1650.68,1207564,120756.4,199916612.172,1,1695924000000
2023-09-29 01:00:00,1655.71,1663.38,1655.61,1660.95,670321,67032.1,111259632.759,1,1695920400000
2023-09-29 00:00:00,1652.82,1668.45,1652.42,1655.72,3255847,325584.7,540435853.901,1,1695916800000
2023-09-28 23:00:00,1639.54,1655,1637,1652.83,1891329,189132.9,311169279.781,1,1695913200000
2023-09-28 22:00:00,1629.19,1648.46,1626.79,1639.55,3402554,340255.4,557672740.869,1,1695909600000
2023-09-28 21:00:00,1622.37,1630,1622.14,1629.21,694801,69480.1,112977399.161,1,1695906000000
2023-09-28 20:00:00,1623.92,1628.38,1621.36,1622.37,662162,66216.2,107571685.577,1,1695902400000
2023-09-28 19:00:00,1632.4,1634.58,1621,1623.92,1188764,118876.4,193368881.686,1,1695898800000
2023-09-28 18:00:00,1619.64,1638.35,1618.76,1632.4,2009968,200996.8,327732841.095,1,1695895200000
2023-09-28 17:00:00,1617.46,1621.9,1617.07,1619.63,322172,32217.2,52166494.847,1,1695891600000
2023-09-28 16:00:00,1619.27,1620.6,1614.34,1617.46,515062,51506.2,83295164.989,1,1695888000000
2023-09-28 15:00:00,1617.2,1622.41,1616.51,1619.27,761386,76138.6,123269222.946,1,1695884400000
2023-09-28 14:00:00,1613.79,1619.64,1609.65,1617.2,538042,53804.2,86858991.487,1,1695880800000
2023-09-28 13:00:00,1609.55,1615,1607.31,1613.8,496743,49674.3,80057440.991,1,1695877200000
2023-09-28 12:00:00,1606.21,1611,1604.63,1609.56,338993,33899.3,54516950.14,1,1695873600000
2023-09-28 11:00:00,1606.27,1607.21,1603.41,1606.21,336335,33633.5,53978438.612,1,1695870000000
2023-09-28 10:00:00,1607.49,1615.88,1605.65,1606.27,1012549,101254.9,163034666.012,1,1695866400000
2023-09-28 09:00:00,1603.58,1608,1598.44,1607.48,502781,50278.1,80620311.218,1,1695862800000
2023-09-28 08:00:00,1598.64,1607.85,1597.9,1603.58,841881,84188.1,134992893.577,1,1695859200000
2023-09-28 07:00:00,1598.09,1599.67,1594.89,1598.64,274465,27446.5,43846949.1,1,1695855600000
2023-09-28 06:00:00,1595.6,1598.54,1595.23,1598.1,164133,16413.3,26209043.754,1,1695852000000
2023-09-28 05:00:00,1594.89,1596.01,1593.57,1595.6,122282,12228.2,19502086.037,1,1695848400000
2023-09-28 04:00:00,1597.99,1600,1592.69,1594.79,316535,31653.5,50519802.869,1,1695844800000
2023-09-28 03:00:00,1594.65,1600,1593.89,1598,388659,38865.9,62084898.874,1,1695841200000
2023-09-28 02:00:00,1597.28,1597.28,1582.7,1594.65,1550577,155057.7,246457567.496,1,1695837600000
2023-09-28 01:00:00,1598.4,1599.99,1593.35,1597.28,469007,46900.7,74895972.249,1,1695834000000
2023-09-28 00:00:00,1601.93,1603.33,1597.8,1598.4,604666,60466.6,96761126.361,1,1695830400000
2023-09-27 23:00:00,1594.92,1603.31,1593.38,1601.93,1010443,101044.3,161675808.737,1,1695826800000
2023-09-27 22:00:00,1619.05,1621.4,1592.11,1594.92,3876412,387641.2,621923717.953,1,1695823200000
2023-09-27 21:00:00,1624.29,1628.69,1616.8,1619.04,1093520,109352,177429540.334,1,1695819600000
2023-09-27 20:00:00,1629.8,1631.92,1622.21,1624.28,1209739,120973.9,196813513.131,1,1695816000000
2023-09-27 19:00:00,1616.66,1634.84,1616.66,1629.81,2322548,232254.8,377688559.645,1,1695812400000
2023-09-27 18:00:00,1612.27,1621.7,1610.65,1616.66,1728445,172844.5,279261956.472,1,1695808800000
2023-09-27 17:00:00,1592.67,1614.64,1592.51,1612.32,2492028,249202.8,400102157.496,1,1695805200000
2023-09-27 16:00:00,1592.51,1593.57,1590.3,1592.68,195121,19512.1,31064239.307,1,1695801600000
2023-09-27 15:00:00,1594,1594.5,1591.04,1592.51,200490,20049,31925878.846,1,1695798000000
2023-09-27 14:00:00,1593.04,1594.49,1591.45,1594,209759,20975.9,33419594.18,1,1695794400000
2023-09-27 13:00:00,1592.4,1593.04,1590.96,1593.04,257589,25758.9,41007053.244,1,1695790800000
2023-09-27 12:00:00,1595.65,1597.53,1592.16,1592.4,356319,35631.9,56820879.671,1,1695787200000
2023-09-27 11:00:00,1590.36,1598,1590.24,1595.65,348854,34885.4,55635280.137,1,1695783600000
2023-09-27 10:00:00,1592.34,1593.81,1589.69,1590.36,198227,19822.7,31545736.748,1,1695780000000
2023-09-27 09:00:00,1594.6,1594.97,1589.19,1592.35,300909,30090.9,47898257.738,1,1695776400000
2023-09-27 08:00:00,1593.8,1597.49,1592.11,1594.6,458150,45815,73058149.215,1,1695772800000
2023-09-27 07:00:00,1587.63,1595.45,1587.2,1593.79,447251,44725.1,71229804.687,1,1695769200000
2023-09-27 06:00:00,1589.09,1591.13,1587.23,1587.62,223065,22306.5,35453253.979,1,1695765600000
2023-09-27 05:00:00,1587.37,1589.33,1584.06,1589.08,216951,21695.1,34434284.85,1,1695762000000
2023-09-27 04:00:00,1589.4,1591.66,1586.85,1587.27,226347,22634.7,35973995.84,1,1695758400000
2023-09-27 03:00:00,1584.65,1591,1584.44,1589.4,221518,22151.8,35176354.556,1,1695754800000
2023-09-27 02:00:00,1585.96,1587.2,1583.63,1584.68,172564,17256.4,27351270.596,1,1695751200000
2023-09-27 01:00:00,1588.71,1591.74,1583.75,1585.95,402682,40268.2,63908678.872,1,1695747600000
2023-09-27 00:00:00,1583.15,1592.89,1581.99,1588.71,682212,68221.2,108357114.992,1,1695744000000
2023-09-26 23:00:00,1587.15,1587.67,1580.27,1583.15,513204,51320.4,81264870.066,1,1695740400000
2023-09-26 22:00:00,1584.8,1587.86,1582.09,1587.16,650403,65040.3,103097898.417,1,1695736800000
2023-09-26 21:00:00,1587.31,1589.56,1579.49,1584.81,887174,88717.4,140643208.19,1,1695733200000
2023-09-26 20:00:00,1591.85,1593.68,1587.1,1587.32,533722,53372.2,84891411.964,1,1695729600000
2023-09-26 19:00:00,1588.66,1593.27,1585.67,1591.85,477421,47742.1,75886246.559,1,1695726000000
2023-09-26 18:00:00,1593.36,1594.16,1586.54,1588.54,540132,54013.2,85850326.571,1,1695722400000
2023-09-26 17:00:00,1589.91,1599.79,1588.09,1593.36,856778,85677.8,136595448.984,1,1695718800000
2023-09-26 16:00:00,1589.15,1592.7,1588.6,1589.9,259392,25939.2,41252687.639,1,1695715200000
2023-09-26 15:00:00,1588.7,1590.37,1587.4,1589.15,229007,22900.7,36379467.223,1,1695711600000
2023-09-26 14:00:00,1592.26,1595.2,1587.36,1588.69,407450,40745,64819062.049,1,1695708000000
2023-09-26 13:00:00,1591.52,1593.47,1591.16,1592.26,122162,12216.2,19449448.802,1,1695704400000
2023-09-26 12:00:00,1591.59,1592.4,1590.47,1591.51,145333,14533.3,23128282.633,1,1695700800000
2023-09-26 11:00:00,1592.58,1594.41,1591.41,1591.6,288662,28866.2,45985851.033,1,1695697200000
2023-09-26 10:00:00,1591.13,1592.98,1588.62,1592.57,256359,25635.9,40787901.015,1,1695693600000
2023-09-26 09:00:00,1587.21,1592,1586.2,1591.12,288061,28806.1,45774519.071,1,1695690000000
2023-09-26 08:00:00,1588.37,1588.99,1585.74,1587.2,184504,18450.4,29293511.092,1,1695686400000
2023-09-26 07:00:00,1587.11,1589.9,1586.71,1588.38,149691,14969.1,23772616.353,1,1695682800000
2023-09-26 06:00:00,1587.36,1587.86,1586.57,1587.11,216183,21618.3,34313402.633,1,1695679200000
2023-09-26 05:00:00,1586.36,1587.7,1584.58,1587.36,222055,22205.5,35222547.3,1,1695675600000
2023-09-26 04:00:00,1591.51,1596.98,1586.05,1586.33,390102,39010.2,62133042.503,1,1695672000000
2023-09-26 03:00:00,1591.52,1592.43,1587.37,1591.5,213275,21327.5,33898203.304,1,1695668400000
2023-09-26 02:00:00,1592.58,1594.28,1591,1591.51,188442,18844.2,30009606.462,1,1695664800000
2023-09-26 01:00:00,1590.89,1595.44,1588,1592.58,550751,55075.1,87621962.307,1,1695661200000
2023-09-26 00:00:00,1584.8,1597.75,1584.8,1590.88,1467758,146775.8,233771178.043,1,1695657600000
2023-09-25 23:00:00,1576.15,1589.99,1576.15,1584.78,1663378,166337.8,263623719.46,1,1695654000000
2023-09-25 22:00:00,1576.6,1577,1573.33,1576.1,474193,47419.3,74703468.945,1,1695650400000
2023-09-25 21:00:00,1570.94,1577.61,1570,1576.61,619543,61954.3,97494836.311,1,1695646800000
2023-09-25 20:00:00,1569.08,1572.45,1563.99,1570.94,741501,74150.1,116313216.061,1,1695643200000
2023-09-25 19:00:00,1574.21,1575.71,1565.16,1569.08,842158,84215.8,132169386.551,1,1695639600000
2023-09-25 18:00:00,1573.28,1576.33,1573.04,1574.22,245624,24562.4,38673099.242,1,1695636000000
2023-09-25 17:00:00,1578.35,1578.7,1572.9,1573.29,491594,49159.4,77452280.111,1,1695632400000
2023-09-25 16:00:00,1581.14,1583.38,1576.21,1578.35,366493,36649.3,57886472.649,1,1695628800000
2023-09-25 15:00:00,1578.43,1581.96,1576.3,1581.13,342703,34270.3,54116311.99,1,1695625200000
2023-09-25 14:00:00,1576.25,1581,1572.3,1578.44,469338,46933.8,74002334.425,1,1695621600000
2023-09-25 13:00:00,1578.73,1579.41,1574.1,1576.25,256828,25682.8,40483299.838,1,1695618000000
2023-09-25 12:00:00,1577.67,1580.65,1575.01,1578.74,342722,34272.2,54069687.584,1,1695614400000
2023-09-25 11:00:00,1580.2,1582.37,1577.3,1577.67,322616,32261.6,50957519.22,1,1695610800000
2023-09-25 10:00:00,1575.48,1581.5,1574.96,1580.21,391168,39116.8,61744260.339,1,1695607200000
2023-09-25 09:00:00,1580,1589.07,1575,1575.48,936699,93669.9,148234715.064,1,1695603600000
2023-09-25 08:00:00,1580.77,1581.2,1562.2,1580,1842175,184217.5,289636610.457,1,1695600000000
2023-09-25 07:00:00,1589.31,1589.31,1567.84,1580.76,1441122,144112.2,227369026.475,1,1695596400000
2023-09-25 06:00:00,1589.97,1589.98,1586.24,1589.32,151955,15195.5,24137308.615,1,1695592800000
2023-09-25 05:00:00,1590.39,1591.31,1586.1,1589.98,142968,14296.8,22712593.166,1,1695589200000
2023-09-25 04:00:00,1586.09,1590.9,1583.54,1590.39,261504,26150.4,41518800.608,1,1695585600000
2023-09-25 03:00:00,1590,1591.23,1579.35,1586.09,752891,75289.1,119372651.689,1,1695582000000
2023-09-25 02:00:00,1598.36,1599.75,1577.71,1590,1794602,179460.2,284986472.835,1,1695578400000
2023-09-25 01:00:00,1591.4,1601.61,1590.52,1598.29,735809,73580.9,117524282.709,1,1695574800000
2023-09-25 00:00:00,1590.86,1591.69,1589.31,1591.41,207872,20787.2,33063143.407,1,1695571200000
2023-09-24 23:00:00,1595.45,1596.1,1588.4,1590.86,448611,44861.1,71398724.611,1,1695567600000
2023-09-24 22:00:00,1594.85,1595.5,1593.71,1595.46,112996,11299.6,18019422.434,1,1695564000000
2023-09-24 21:00:00,1595.27,1596.44,1594.09,1594.86,157545,15754.5,25134168.43,1,1695560400000
2023-09-24 20:00:00,1593.97,1596.19,1592.43,1595.27,143250,14325,22836707.469,1,1695556800000
2023-09-24 19:00:00,1592.51,1595,1592.5,1593.98,125819,12581.9,20056554.447,1,1695553200000
2023-09-24 18:00:00,1593.78,1594.13,1592.05,1592.51,101927,10192.7,16238524.059,1,1695549600000
2023-09-24 17:00:00,1594.35,1596.24,1593.53,1593.78,252373,25237.3,40252108.965,1,1695546000000
2023-09-24 16:00:00,1591.75,1594.4,1591.74,1594.34,125574,12557.4,20009699.048,1,1695542400000
2023-09-24 15:00:00,1592.26,1592.47,1591.2,1591.75,64522,6452.2,10270150.217,1,1695538800000
2023-09-24 14:00:00,1592.68,1592.69,1591.18,1592.27,92560,9256,14733970.913,1,1695535200000
2023-09-24 13:00:00,1592.57,1593.01,1591.51,1592.68,78574,7857.4,12511398.798,1,1695531600000
2023-09-24 12:00:00,1592.07,1592.87,1591.2,1592.57,93250,9325,14845812.251,1,1695528000000
2023-09-24 11:00:00,1594.01,1594.07,1592.03,1592.06,53454,5345.4,8515623.108,1,1695524400000
2023-09-24 10:00:00,1593.92,1594.88,1593.5,1594.01,151878,15187.8,24211232.617,1,1695520800000
2023-09-24 09:00:00,1592.5,1593.93,1590.8,1593.92,111278,11127.8,17718209.458,1,1695517200000
2023-09-24 08:00:00,1593.75,1594.29,1591.95,1592.5,96207,9620.7,15327048.022,1,1695513600000
2023-09-24 07:00:00,1590.6,1593.99,1589.89,1593.74,102449,10244.9,16305107.068,1,1695510000000
2023-09-24 06:00:00,1593.01,1593.48,1590.55,1590.6,91437,9143.7,14557795.657,1,1695506400000
2023-09-24 05:00:00,1593.39,1594.19,1592.22,1593.01,50649,5064.9,8068482.076,1,1695502800000
2023-09-24 04:00:00,1594.67,1595.49,1593.06,1593.39,57074,5707.4,9098032.081,1,1695499200000
2023-09-24 03:00:00,1592.99,1595.32,1592.74,1594.68,71824,7182.4,11451210.898,1,1695495600000
2023-09-24 02:00:00,1591.35,1595.4,1590.95,1592.96,180047,18004.7,28694402.911,1,1695492000000
2023-09-24 01:00:00,1593.63,1594.51,1590.13,1591.35,170766,17076.6,27188353.913,1,1695488400000
2023-09-24 00:00:00,1590.83,1594.46,1588.96,1593.62,240485,24048.5,38267619.355,1,1695484800000
2023-09-23 23:00:00,1592.22,1592.41,1587.68,1590.85,272229,27222.9,43273433.377,1,1695481200000
2023-09-23 22:00:00,1591.81,1593.34,1590.6,1592.22,146972,14697.2,23394916.841,1,1695477600000
2023-09-23 21:00:00,1592.83,1593.26,1590.85,1591.8,127926,12792.6,20365578.806,1,1695474000000
2023-09-23 20:00:00,1593.42,1595.41,1591.25,1592.83,290084,29008.4,46222273.233,1,1695470400000
2023-09-23 19:00:00,1591.96,1593.5,1590.97,1593.41,113881,11388.1,18132326.16,1,1695466800000
2023-09-23 18:00:00,1592.99,1593.44,1591.95,1591.96,68929,6892.9,10979175.248,1,1695463200000
2023-09-23 17:00:00,1592.94,1594.79,1591,1592.99,222327,22232.7,35399542.692,1,1695459600000
2023-09-23 16:00:00,1594.28,1594.77,1591.84,1592.91,115032,11503.2,18329588.926,1,1695456000000
2023-09-23 15:00:00,1594.22,1594.58,1591.73,1594.28,188130,18813,29976842.602,1,1695452400000
2023-09-23 14:00:00,1593.8,1595.5,1593.6,1594.22,154250,15425,24593996.794,1,1695448800000
2023-09-23 13:00:00,1592.42,1594.39,1592.4,1593.8,154552,15455.2,24628439.865,1,1695445200000
2023-09-23 12:00:00,1591.05,1592.67,1589.8,1592.42,157192,15719.2,25011932.797,1,1695441600000
2023-09-23 11:00:00,1592.34,1593.01,1590.23,1591.06,231609,23160.9,36864637.827,1,1695438000000
2023-09-23 10:00:00,1595.82,1595.84,1592.1,1592.34,160321,16032.1,25548216.607,1,1695434400000
2023-09-23 09:00:00,1595.96,1597.13,1593.88,1595.81,201616,20161.6,32166785.399,1,1695430800000
2023-09-23 08:00:00,1593.32,1598.14,1593.1,1595.95,341487,34148.7,54505134.509,1,1695427200000
2023-09-23 07:00:00,1595.07,1595.08,1593.02,1593.32,87643,8764.3,13971402.332,1,1695423600000
2023-09-23 06:00:00,1594.11,1595.46,1592.43,1595.07,126587,12658.7,20180110.056,1,1695420000000
2023-09-23 05:00:00,1592.07,1594.31,1589.3,1594.11,149497,14949.7,23793865.78,1,1695416400000
2023-09-23 04:00:00,1592.52,1594.79,1590.11,1592.08,204219,20421.9,32520169.985,1,1695412800000
2023-09-23 03:00:00,1595.28,1599.41,1591.42,1592.75,469707,46970.7,74964425.548,1,1695409200000
2023-09-23 02:00:00,1591.91,1595.87,1589.78,1595.28,217144,21714.4,34584694.656,1,1695405600000
2023-09-23 01:00:00,1589.84,1592.83,1586.72,1591.9,466135,46613.5,74076745.797,1,1695402000000
2023-09-23 00:00:00,1593.46,1594.54,1588.01,1589.83,568751,56875.1,90488784.597,1,1695398400000
2023-09-22 23:00:00,1598.72,1599,1593,1593.47,324676,32467.6,51818957.813,1,1695394800000
2023-09-22 22:00:00,1596.79,1600.83,1593.37,1598.72,592498,59249.8,94651343.013,1,1695391200000
2023-09-22 21:00:00,1595,1597.95,1593.03,1596.83,326009,32600.9,52014807.703,1,1695387600000
2023-09-22 20:00:00,1597.05,1599.55,1594.73,1595.01,367934,36793.4,58769452.791,1,1695384000000
2023-09-22 19:00:00,1593.63,1597.8,1593.63,1597.04,160053,16005.3,25546197.301,1,1695380400000
2023-09-22 18:00:00,1594.97,1596.84,1593,1593.64,239836,23983.6,38243633.947,1,1695376800000
2023-09-22 17:00:00,1596.08,1596.6,1593.28,1594.97,322254,32225.4,51395145.95,1,1695373200000
2023-09-22 16:00:00,1595.8,1602.9,1595.38,1596.08,1049261,104926.1,167801398.134,1,1695369600000
2023-09-22 15:00:00,1591.89,1597.5,1587.03,1595.79,627408,62740.8,99922793.858,1,1695366000000
2023-09-22 14:00:00,1593.97,1595.91,1591,1591.9,285461,28546.1,45473473.877,1,1695362400000
2023-09-22 13:00:00,1594,1594.6,1591.37,1593.97,161522,16152.2,25724082.16,1,1695358800000
2023-09-22 12:00:00,1594.59,1595.8,1593.26,1594,286367,28636.7,45670780.171,1,1695355200000
2023-09-22 11:00:00,1588.65,1596.88,1588.31,1594.56,466440,46644,74311020.427,1,1695351600000
2023-09-22 10:00:00,1591.01,1592.8,1588.3,1588.64,231524,23152.4,36816382.179,1,1695348000000
2023-09-22 09:00:00,1590.89,1595.36,1585.31,1591,517577,51757.7,82364673.975,1,1695344400000
2023-09-22 08:00:00,1583.89,1591.86,1576,1590.89,1062475,106247.5,168409725.726,1,1695340800000
2023-09-22 07:00:00,1585.89,1587.86,1583.7,1583.89,140124,14012.4,22216684.55,1,1695337200000
2023-09-22 06:00:00,1588.91,1588.95,1584.19,1585.89,103565,10356.5,16421270.637,1,1695333600000
2023-09-22 05:00:00,1588,1588.91,1583.51,1588.9,158360,15836,25116980.372,1,1695330000000
2023-09-22 04:00:00,1589.48,1590.19,1582.5,1588,389797,38979.7,61834108.049,1,1695326400000
2023-09-22 03:00:00,1591.36,1592.37,1585.82,1589.48,312042,31204.2,49587561.308,1,1695322800000
2023-09-22 02:00:00,1588.75,1592.46,1588.28,1591.38,224629,22462.9,35717326.76,1,1695319200000
2023-09-22 01:00:00,1586.07,1593.13,1586.01,1588.76,650983,65098.3,103517972.598,1,1695315600000
2023-09-22 00:00:00,1583.43,1587.66,1581.73,1586.07,361259,36125.9,57221038.237,1,1695312000000
2023-09-21 23:00:00,1583.79,1587.92,1580.45,1583.43,712078,71207.8,112753361.745,1,1695308400000
2023-09-21 22:00:00,1576.31,1585.23,1574,1583.78,1029125,102912.5,162773885.191,1,1695304800000
2023-09-21 21:00:00,1590.69,1590.91,1565.81,1576.31,3003697,300369.7,473810069.28,1,1695301200000
2023-09-21 20:00:00,1594.92,1597.03,1583.78,1590.68,1600932,160093.2,254517685.5,1,1695297600000
2023-09-21 19:00:00,1591.75,1597.29,1589.72,1594.92,917121,91712.1,146196967.268,1,1695294000000
2023-09-21 18:00:00,1610.28,1611.89,1587.27,1591.66,2846295,284629.5,455357431.324,1,1695290400000
2023-09-21 17:00:00,1617.02,1618,1605.21,1610.28,1435246,143524.6,231243459.73,1,1695286800000
2023-09-21 16:00:00,1618.32,1622.82,1616.66,1617.01,467843,46784.3,75754440.052,1,1695283200000
2023-09-21 15:00:00,1621.49,1621.5,1616.57,1618.31,197060,19706,31907382.776,1,1695279600000
2023-09-21 14:00:00,1623.87,1623.88,1617.51,1621.5,338214,33821.4,54778612.125,1,1695276000000
2023-09-21 13:00:00,1624.13,1624.39,1620.13,1623.86,227961,22796.1,36984048.94,1,1695272400000
2023-09-21 12:00:00,1623.28,1624.52,1620.82,1624.12,312742,31274.2,50751015.55,1,1695268800000
2023-09-21 11:00:00,1618.09,1623.48,1618,1623.28,263684,26368.4,42738551.31,1,1695265200000
2023-09-21 10:00:00,1617.36,1621.17,1615.4,1618.1,341819,34181.9,55303229.696,1,1695261600000
2023-09-21 09:00:00,1620.41,1621.33,1613.41,1617.35,765621,76562.1,123829533.104,1,1695258000000
2023-09-21 08:00:00,1622.37,1625.72,1620.06,1620.41,695772,69577.2,112863632.482,1,1695254400000
2023-09-21 07:00:00,1623.12,1624.39,1619.58,1622.37,421057,42105.7,68298352.68,1,1695250800000
2023-09-21 06:00:00,1626.2,1626.46,1620.79,1623.11,497769,49776.9,80804098.061,1,1695247200000
2023-09-21 05:00:00,1624.82,1630,1622.35,1626.15,445443,44544.3,72460964.583,1,1695243600000
2023-09-21 04:00:00,1615.9,1624.83,1614.61,1624.83,417447,41744.7,67585444.918,1,1695240000000
2023-09-21 03:00:00,1632.09,1633.61,1603.69,1615.9,2228077,222807.7,359607566.617,1,1695236400000
2023-09-21 02:00:00,1628.75,1641,1625.01,1632.26,1294221,129422.1,211338502.641,1,1695232800000
2023-09-21 01:00:00,1627.55,1632.8,1625.57,1628.76,445599,44559.9,72626831.249,1,1695229200000
2023-09-21 00:00:00,1628.86,1630.53,1625.89,1627.56,333096,33309.6,54239105.935,1,1695225600000
2023-09-20 23:00:00,1627.51,1630.79,1624.64,1628.87,365287,36528.7,59459304.067,1,1695222000000
2023-09-20 22:00:00,1631.21,1634.88,1624.51,1627.52,695037,69503.7,113247397.442,1,1695218400000
2023-09-20 21:00:00,1626.12,1633.8,1620.2,1631.27,798270,79827,129930166.188,1,1695214800000
